Year,Disaster Type,Decade
2007,Flood,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Flood,2000
2007,Storm,2000
2007,Storm,2000
2007,Extreme temperature,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Storm,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Storm,2000
2007,Landslide,2000
2007,Landslide,2000
2007,Landslide,2000
2007,Storm,2000
2007,Storm,2000
2007,Flood,2000
2007,Storm,2000
2007,Epidemic,2000
2007,Storm,2000
2007,Flood,2000
2007,Storm,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Extreme temperature,2000
2007,Wildfire,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Epidemic,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Wildfire,2000
2007,Extreme temperature,2000
2007,Storm,2000
2007,Earthquake,2000
2007,Drought,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Flood,2000
2007,Earthquake,2000
2007,Extreme temperature,2000
2007,Storm,2000
2007,Earthquake,2000
2008,Flood,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Extreme temperature,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Drought,2000
2008,Drought,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Volcanic activity,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Landslide,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Drought,2000
2008,Storm,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Flood,2000
2008,Volcanic activity,2000
2008,Storm,2000
2008,Earthquake,2000
2008,Earthquake,2000
2009,Storm,2000
2009,Flood,2000
2009,Storm,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Wildfire,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Earthquake,2000
2009,Landslide,2000
2009,Flood,2000
2009,Flood,2000
2009,Epidemic,2000
2009,Landslide,2000
2009,Epidemic,2000
2009,Flood,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Epidemic,2000
2009,Storm,2000
2009,Extreme temperature,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Epidemic,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2007,Earthquake,2000
2007,Earthquake,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Flood,2000
2007,Storm,2000
2007,Extreme temperature,2000
2007,Storm,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Earthquake,2000
2007,Landslide,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Extreme temperature,2000
2007,Extreme temperature,2000
2007,Extreme temperature,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Drought,2000
2007,Drought,2000
2007,Drought,2000
2007,Landslide,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Earthquake,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Drought,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Flood,2000
2007,Flood,2000
2007,Volcanic activity,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Epidemic,2000
2007,Earthquake,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Wildfire,2000
2007,Flood,2000
2007,Earthquake,2000
2007,Flood,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Wildfire,2000
2007,Flood,2000
2007,Flood,2000
2007,Extreme temperature,2000
2007,Earthquake,2000
2007,Earthquake,2000
2007,Volcanic activity,2000
2007,Volcanic activity,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Extreme temperature,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Wildfire,2000
2007,Storm,2000
2007,Earthquake,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Landslide,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Storm,2000
2007,Flood,2000
2007,Earthquake,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Wildfire,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Earthquake,2000
2007,Drought,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Extreme temperature,2000
2007,Volcanic activity,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Drought,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Earthquake,2000
2008,Volcanic activity,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Extreme temperature,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Drought,2000
2008,Drought,2000
2008,Drought,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Storm,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Landslide,2000
2008,Landslide,2000
2008,Landslide,2000
2008,Landslide,2000
2008,Storm,2000
2008,Storm,2000
2008,Drought,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Volcanic activity,2000
2008,Volcanic activity,2000
2008,Flood,2000
2008,Landslide,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Drought,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Landslide,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Volcanic activity,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Landslide,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Landslide,2000
2008,Extreme temperature,2000
2008,Flood,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Storm,2000
2008,Flood,2000
2008,Extreme temperature,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Landslide,2000
2008,Epidemic,2000
2008,Drought,2000
2008,Flood,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Landslide,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Storm,2000
2008,Epidemic,2000
2008,Wildfire,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Landslide,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Wildfire,2000
2009,Storm,2000
2009,Storm,2000
2009,Flood,2000
2009,Earthquake,2000
2009,Earthquake,2000
2009,Flood,2000
2009,Earthquake,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Earthquake,2000
2009,Earthquake,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Landslide,2000
2009,Landslide,2000
2009,Epidemic,2000
2009,Landslide,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Storm,2000
2009,Extreme temperature,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Earthquake,2000
2009,Earthquake,2000
2009,Landslide,2000
2009,Storm,2000
2009,Extreme temperature,2000
2009,Epidemic,2000
2009,Flood,2000
2009,Insect infestation,2000
2009,Epidemic,2000
2009,Storm,2000
2009,Epidemic,2000
2009,Landslide,2000
2009,Flood,2000
2009,Flood,2000
2009,Epidemic,2000
2009,Epidemic,2000
2009,Epidemic,2000
2009,Flood,2000
2009,Flood,2000
2009,Landslide,2000
2009,Landslide,2000
2009,Landslide,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Landslide,2000
2009,Storm,2000
2007,Earthquake,2000
2007,Flood,2000
2007,Flood,2000
2007,Earthquake,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Wildfire,2000
2007,Storm,2000
2007,Extreme temperature,2000
2007,Extreme temperature,2000
2007,Extreme temperature,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Storm,2000
2007,Drought,2000
2007,Drought,2000
2007,Extreme temperature,2000
2007,Storm,2000
2007,Storm,2000
2007,Drought,2000
2007,Storm,2000
2007,Wildfire,2000
2007,Flood,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Epidemic,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Wildfire,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Landslide,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Storm,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Extreme temperature,2000
2007,Flood,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Wildfire,2000
2007,Drought,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Volcanic activity,2000
2007,Flood,2000
2007,Flood,2000
2007,Wildfire,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Flood,2000
2007,Epidemic,2000
2007,Flood,2000
2007,Drought,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Drought,2000
2008,Drought,2000
2008,Drought,2000
2008,Extreme temperature,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Extreme temperature,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Drought,2000
2008,Flood,2000
2008,Flood,2000
2008,Extreme temperature,2000
2008,Earthquake,2000
2008,Earthquake,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Drought,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2008,Drought,2000
2008,Wildfire,2000
2008,Storm,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Flood,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Extreme temperature,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Extreme temperature,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Storm,2000
2008,Storm,2000
2008,Storm,2000
2008,Wildfire,2000
2008,Wildfire,2000
2008,Flood,2000
2008,Flood,2000
2008,Volcanic activity,2000
2008,Storm,2000
2008,Flood,2000
2008,Wildfire,2000
2008,Epidemic,2000
2008,Storm,2000
2008,Earthquake,2000
2008,Flood,2000
2008,Epidemic,2000
2008,Epidemic,2000
2008,Flood,2000
2008,Flood,2000
2008,Flood,2000
2009,Storm,2000
2009,Storm,2000
2009,Landslide,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Earthquake,2000
2009,Storm,2000
2009,Storm,2000
2009,Drought,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Drought,2000
2009,Drought,2000
2009,Drought,2000
2009,Flood,2000
2009,Landslide,2000
2009,Flood,2000
2009,Flood,2000
2009,Epidemic,2000
2009,Flood,2000
2009,Landslide,2000
2009,Storm,2000
2009,Epidemic,2000
2009,Flood,2000
2009,Flood,2000
2009,Extreme temperature,2000
2009,Wildfire,2000
2009,Flood,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Wildfire,2000
2009,Flood,2000
2009,Extreme temperature,2000
2009,Flood,2000
2009,Flood,2000
2009,Epidemic,2000
2009,Earthquake,2000
2009,Flood,2000
2009,Storm,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Extreme temperature,2000
2009,Flood,2000
2009,Extreme temperature,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Extreme temperature,2000
2009,Drought,2000
2009,Flood,2000
2009,Flood,2000
2009,Earthquake,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Storm,2000
2009,Flood,2000
2009,Landslide,2000
2009,Landslide,2000
2009,Landslide,2000
2009,Landslide,2000
2009,Storm,2000
2009,Drought,2000
2009,Epidemic,2000
2009,Landslide,2000
2009,Epidemic,2000
2009,Storm,2000
2009,Storm,2000
2009,Extreme temperature,2000
2009,Epidemic,2000
2009,Flood,2000
2009,Drought,2000
2009,Epidemic,2000
2009,Extreme temperature,2000
2009,Wildfire,2000
2009,Flood,2000
2009,Extreme temperature,2000
2009,Earthquake,2000
2009,Flood,2000
2009,Flood,2000
2009,Flood,2000
2009,Wildfire,2000
2009,Wildfire,2000
2010,Storm,2010
2010,Storm,2010
2010,Storm,2010
2010,Storm,2010
2010,Earthquake,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Earthquake,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Storm,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Earthquake,2010
2010,Flood,2010
2010,Flood,2010
2010,Storm,2010
2010,Storm,2010
2010,Flood,2010
2010,Flood,2010
2010,Drought,2010
2010,Storm,2010
2010,Flood,2010
2010,Flood,2010
2010,Storm,2010
2010,Storm,2010
2010,Storm,2010
2010,Drought,2010
2010,Flood,2010
2010,Storm,2010
2010,Flood,2010
2010,Landslide,2010
2010,Landslide,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Extreme temperature,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Flood,2010
2010,Storm,2010
2010,Storm,2010
2010,Flood,2010
2010,Flood,2010
2010,Drought,2010
2010,Storm,2010
2010,Storm,2010
2010,Flood,2010
2010,Epidemic,2010
2010,Epidemic,2010
2010,Epidemic,2010
2010,Epidemic,2010
2010,Flood,2010
2010,Flood,2010
2010,Landslide,2010
2010,Storm,2010
2010,Storm,2010
2010,Flood,2010
2010,Extreme temperature,2010
2010,Flood,2010
2010,Extreme temperature,2010
2010,Storm,2010
2010,Flood,2010
2010,Extreme temperature,2010
2010,Wildfire,2010
2010,Epidemic,2010
2010,Drought,2010
2010,Extreme temperature,2010
2010,Epidemic,2010
2010,Drought,2010
2010,Storm,2010
2010,Drought,2010
2010,Flood,2010
2010,Storm,2010
2010,Storm,2010
2010,Extreme temperature,2010
2010,Extreme temperature,2010
2010,Earthquake,2010
2010,Earthquake,2010
2010,Earthquake,2010
2010,Earthquake,2010
2010,Flood,2010
